Authority values
3095179: 0.0104725
3096101: 0.000385918
3097853: 0.000432259
3097856: 0.00022989
3100643: 0.000136892
3122802: 0.00429273
3123410: 0.000419
3124419: 0.0170019
3124987: 0.0152359
3141209: 0.00548778
3141986: 0.0262906
3144730: 0.0100037
3148197: 0
3151298: 0.00700849
3152305: 0.00143596
3153634: 0.00815661
3155897: 0.00086084
3155899: 0.00476408
3160315: 0.00495234
3161187: 0.0040412
3161601: 0.00174777
3162905: 0.0044434
3165769: 0.0137961
3167181: 0.000228706
3171407: 0.000808712
3172082: 0.00349496
3172313: 0.000597983
3172930: 0
3174135: 0.00629392
3176284: 0.0012886
3178199: 0.00281552
3182744: 0.000595933
3186308: 0
3190097: 0.0163733
3194103: 0.00048435
3200740: 0.00515695
3203603: 0.000223518
3204156: 0.0130028
3207439: 0.00247111
3211921: 0.00556492
3215226: 0.0017475
3216683: 0.00706686
3216790: 0
3221595: 0
3223235: 0.00102046
3235536: 0.0125416
3235632: 0.00727246
3247793: 0.00194978
3252494: 0.0113923
3258613: 4.32509e-05
3259100: 0.000561385
3260532: 0.00099426
3260533: 0.000472877
3261786: 0.000187006
3262062: 0.00260612
3262679: 0.000123536
3265305: 0.0142272
3266386: 0
3267124: 0.000651224
3267529: 0.0108114
3268061: 0.00489114
3270011: 0.00324468
3273338: 0
3287513: 0.0011956
3300610: 0.0224096
3303066: 0.000553145
3306639: 0.00708645
3309319: 0.0121461
3312723: 0.00402847
3313015: 0.00140115
3321777: 6.09582e-05
3326282: 0.00211167
3329087: 0.0246109
3329659: 0.00156868
3342041: 0.00528506
3346005: 0.00370072
3349676: 0
3358723: 0.00129531
3359563: 0.000336683
3360481: 0.0276799
3375504: 0.00917833
3375566: 0.000792407
3382800: 0.00795776
3385698: 0.000493665
3385969: 0.00169386
3388784: 0.000161057
3389373: 0.00463156
3389524: 0.0125794
3390292: 0.00201474
3390639: 7.13716e-06
3391396: 0.00981204
3391719: 0.00773902
3399420: 0.00643123
3408125: 0
3414021: 0.0232076
3418373: 0.00293651
3418396: 0.00750144
3418548: 0.00244319
3420386: 0.00217341
3420710: 0.00605958
3422997: 0.0028458
3424779: 0.00374978
3424953: 0.00164784
3425141: 0.00187931
3425237: 0.00149151
3426442: 0.0154095
3428968: 0.00351311
3434143: 0.0266613
3434750: 0.0593793
3434890: 0.00402394
3437695: 0
3437989: 0
3438429: 0.000278616
3439070: 0.00458643
3439284: 0.000946473
3439407: 0.00355488
3439622: 0.00132967
3441216: 0.000293613
3441281: 0.000515872
3444247: 0.0192772
3448135: 0.00235275
3450045: 0.000696481
3452243: 0.00424839
3453407: 0.0013633
3460621: 0.00357146
3466789: 0.00337439
3468467: 0.000462074
3472299: 0.00556775
3472735: 0
3478470: 0.00213838
3491415: 0.00439132
3505712: 0.0183403
3510082: 0.000534529
3516652: 0.00126692
3524766: 0.0316088
3525548: 0.0141319
3531308: 0.00665343
3532815: 1.77317e-05
3533049: 1.77317e-05
3534614: 0.0021377
3544713: 0.000125011
3549998: 0.00103672
3569149: 0.0020358
3576582: 0
3581788: 0.00025046
3585500: 0.000423568
3586453: 0.00219485
3591721: 0.00132566
3596825: 0.00032609
3598193: 0.000702868
3600229: 0.000293025
3606894: 0.00137259
3607937: 0.0205888
3607958: 0.0148232
3608673: 4.93549e-05
3610638: 2.53918e-06
3610696: 0.00256631
3616969: 0.00650737
3619345: 0.00085465
3622944: 0.00514613
3630622: 0.00249081
3632045: 0.00588552
3643883: 0.000169264
3652438: 0.00266585
3656002: 0.0017661
3663843: 0.000258781
3665125: 0.0109309
3667084: 0.00941107
3669492: 0.00708893
3669667: 0.00549937
3670366: 0.00126903
3671672: 0.00535855
3674215: 0.000144048
3675090: 0.00394685
3675336: 0
3676876: 0.00744742
3677824: 0.0231362
3677871: 0.0101307
3684583: 0.0425828
3695332: 0.000172508
3700845: 0.00138579
3702884: 0.0114593
3708400: 0.0127227
3710051: 0.0021308
3710978: 0.00195898
3713951: 0.00180878
3734829: 0.00591615
3736071: 0.00573323
3736102: 0.000113685
3737105: 0.0100252
3743362: 0.00966471
3744098: 0.0483243
3761491: 0.000738195
3762513: 0.00270887
3768244: 0.00207061
3768650: 0
3770334: 0
3770573: 0.00430427
3772254: 6.23364e-05
3773890: 0.00839746
3782948: 0.00180942
3797776: 0.00603049
3801003: 0.000877423
3801624: 0.000144048
3802313: 0
3808294: 0.00346229
3808498: 0.00150208
3809223: 0.00443843
3816884: 3.86833e-05
3817371: 0.000336683
3818799: 0.00783942
3825410: 0.0136347
3827784: 0.00232674
3833352: 0
3835088: 0.00327617
3837538: 0.00753765
3840670: 0.00433687
3845057: 0.0055391
3846163: 0.00250585
3852459: 0.00255301
3853646: 0.00105526
3866355: 0.00238929
3867341: 0.000720444
3868297: 0.00818685
3876953: 0.000995974
3877751: 0.0036994
3880459: 0.00454508
3883450: 0.00422879
3884240: 0.00205376
3885496: 0.000868844
3899387: 0.00436451
3899510: 0.00107401
3903986: 0.00218571
3919784: 0.00460759
3925415: 0.01088
3931502: 0.00204401
3932807: 0.00542392
3941594: 0.00416551
3943054: 0.00460155
3943805: 0.00101431
3943897: 0.00117086
3945999: 0
3948191: 0.00207497
3954663: 0.00248286
3961972: 0.0042441
3966054: 0.0256622
3969804: 0.00778221
3974247: 0.00949491
3992137: 0.00546934
3998132: 0.000693362
3999390: 0.000553795
4001672: 0.00657402
4005528: 0.000200133
4009786: 0.000151255
4010858: 0.0226942
4028754: 0.0094041
4032542: 0.00614067
4037358: 0.00597798
4038193: 0.00301022
4038553: 0.00493952
4040389: 0.00084027
4046447: 0
4046615: 0
4055222: 0.00542655
4055437: 0.00120078
4057273: 0.00616297
4073853: 0.000128974
4073863: 0.00155837
4074240: 0.00488963
4077197: 0.00640244
4083390: 0.00626831
4086141: 0.00979457
4088299: 0.00213123
4088563: 0.00951758
4092237: 0.00660071
4094802: 0.000863363
4096939: 0
4099034: 0.00569488
4103072: 0.000868926
4120656: 0.00513333
4126428: 0.00105014
4126534: 0.000692471
4128447: 0.000746236
4130082: 0.00491512
4130310: 0.00423172
4132805: 0.00982385
4142412: 0.000831641
4144562: 0.000520316
4148073: 0.00401319
4149697: 0.000372518
4150013: 0
4151057: 0.0032168
4153472: 0.000223518
4165216: 0.00484938
4166493: 0.00459412
4166639: 0.0104333
4167912: 0.00560904
4169758: 0.00708238
4170455: 0.00205939
4175458: 0.00500097
4176361: 0.000252706
4179702: 0.00788617
4179924: 0.00821847
4182578: 0.000142205
4196406: 0.000677008
4206567: 0.0125251
4207510: 0.00177176
4208015: 0.0233915
4216775: 0.00461913
4219265: 5.47011e-05
4220162: 0.00806485
4223199: 0
4224553: 0.00650062
4225338: 0.0106413
4226807: 0.0147241
4228351: 0.00891757
4228970: 0.00384109
4238695: 0.000619582
4241231: 0.00275625
4250612: 0.0107008
4253054: 0.000203051
4253083: 0.0146814
4263228: 4.06947e-05
4266372: 2.65579e-05
4271048: 0.00165453
4277038: 0.00367046
4278375: 0
4286997: 0.00244745
4287506: 0.000899008
4288629: 0
4298423: 0.0123017
4308623: 0.00112697
4325491: 0.0252662
4327261: 0.0143817
4333259: 5.42693e-05
4333269: 0.00369639
4334670: 0.0121766
4337391: 0.000133805
4340283: 0
4345474: 0.0138341
4355849: 0.00915572
4355909: 0.00896481
4359671: 0.00837076
4362806: 0.0101294
4369063: 0.00580801
4372159: 0.00555239
4375816: 0.00192313
4377073: 0.000369331
4378291: 0.00345519
4379199: 0.00522909
4382808: 0.00550246
4383355: 0
4385443: 0.00536726
4386777: 0.000413206
4391559: 0.00442866
4392947: 0.00155074
4397718: 0.000132766
4399237: 0.00589877
4400243: 0.0037647
4411712: 0.0060794
4419956: 0
4426114: 0.000476002
4427848: 0.00852732
4429833: 0.000858596
4431783: 0.00622095
4446346: 0.00327023
4458932: 0.00865976
4462484: 0.000634346
4465875: 0.00160145
4475882: 0.00372998
4485161: 0.00258927
4486293: 0.00208052
4486941: 0.0015084
4488179: 0.00324823
4489234: 0.00538926
4490456: 0.00807571
4500213: 0.00768874
4501454: 0.00941207
4502754: 0.0110934
4503049: 0.00361634
4504405: 0.00464114
4513398: 0.00114322
4514264: 0.00184332
4518775: 0.0029531
4520225: 0
4523288: 0.00318724
4531497: 0.00271419
4533952: 0.00533936
4534553: 0.00314752
4540726: 0.00804286
4541165: 2.33975e-05
4543659: 0.00683041
4543801: 0.00185078
4545012: 0.00213434
4549055: 1.26868e-05
4559600: 2.86808e-06
4573606: 0.0013799
4576793: 0.00294684
4578940: 0.000875782
4583620: 0.010674
4586749: 0.00234125
4618588: 0.00595652
4620497: 0
4629660: 0.000252171
4634000: 0.00539618
4637118: 0.0110143
4637590: 0.00926735
4644331: 0.00109381
4648845: 0
4650806: 0.00284248
4652927: 0
4659677: 0.000512729
4661015: 0.00481484
4662986: 0.0015021
4663461: 0.00601122
4667871: 0
4668360: 0.00130747
4668918: 2.61843e-05
4674149: 0.000400313
4678465: 0.00894207
4683316: 0
4689264: 0.0441479
4689460: 0.0020112
4689709: 0.0101366
4696895: 0
4700755: 0.0021757
4716497: 0.00217699
4716957: 0.00191281
4722288: 0
4727073: 0.00714757
4732785: 0.0293811
4732795: 0.0162308
4732815: 0.00246965
4737308: 0.00429977
4743956: 0.00539832
4745197: 0.00010224
4745652: 0
4745714: 0.00383539
4746880: 0.000160233
4749651: 0.00796778
4750927: 0.00896862
4761294: 6.33985e-05
4761406: 0.000861574
4763999: 0.00135871
4764461: 0.0285834
4766682: 0.000275588
4778056: 0.0089987
4780300: 0.00312411
4792222: 0.0271081
4797328: 0.00337084
4805144: 0.00735067
4808524: 0.00128811
4822953: 0.00425212
4854803: 0.00190624
4857087: 7.10055e-05
4860153: 0.000566404
4865195: 0.000744378
4865255: 4.57209e-05
4882191: 0.000102692
4898271: 0.00073429
4904761: 0.000278616
4908221: 0
4913064: 0.0119069
4918223: 0.0107546
4932111: 0.00383473
4935015: 0.000878698
4937692: 0.00110527
4940172: 0
4946558: 0.00490347
4947153: 0.00408401
4951461: 0.0042792
4951472: 0.000404112
4952233: 0
4959507: 0.00273634
4986640: 0.00729524
5012489: 0.00421936
5017197: 0.00159442
5017283: 7.97241e-05
5020215: 0.00907604
5030100: 0.00032609
5042481: 0.0249971
5042706: 0.0235316
5042916: 0.0388637
5043324: 0.0228277
5043544: 0.0294314
5043734: 0.0352278
5052197: 0.00555381
5054085: 0
5054412: 0.00170765
5058739: 0.0329492
5059113: 0.00710027
5066577: 0.00275714
5067841: 0.00175655
5068852: 0.00836556
5074017: 0
5076131: 0
5079506: 0.00646786
5091359: 0.000169153
5092882: 0.0127465
5094710: 0.00563057
5096985: 0.0128105
5098798: 0.00476408
5103877: 0.000266168
5104059: 0.00290531
5106040: 0.00601382
5113898: 0.00497636
5116930: 0.00463276
5127900: 0.0070046
5140187: 0.000600288
5144600: 0
5145700: 0.00766681
5145962: 0.00242964
5150342: 8.5947e-05
5151542: 0.00576567
5155825: 0.0047934
5157963: 0.00700311
5158486: 0.00203347
5159201: 0.000280343
5162251: 0.00481264
5162747: 0
5169078: 0
5177665: 0.00106896
5181524: 0.00563418
5183633: 0.020297
5188632: 0.00773257
5190562: 0.00308596
5206326: 0.000549262
5208246: 0.000610868
5209039: 0
5211371: 0.00303526
5213887: 0.00439248
5214708: 0
5221288: 0
5222017: 0.00474057
5224742: 0.00297181
5227897: 0.00128949
5230712: 8.67734e-05
5233253: 0.00203087
5233290: 0.0068825
5244611: 0.00369701
5244852: 0.000790463
5251101: 0.00174282
5261097: 0.00351072
5263935: 0.00246487
5264278: 0.00502521
5267064: 0.00510071
5269601: 0.000468327
5269700: 0.00505836
5285468: 0.0175604
5286332: 0.004011
5291317: 0.00102987
5292585: 0.00335599
5299601: 0
5301493: 0.0121722
5302754: 0
5306977: 0.000451324
5311556: 9.43605e-05
5311768: 0.00562934
5317386: 0.00182371
5320550: 0.00813296
5325437: 0.000910639
5344495: 0.00508285
5346188: 0.0307345
5348289: 0.00895276
5356593: 0.00472922
5367867: 0.000112825
5375194: 0.00567622
5385035: 0.000371216
5385679: 0.00387385
5399590: 0.000166725
5405359: 0.00452019
5406902: 0.00581949
5412111: 0.00135465
5415362: 0.00118352
5420822: 0.00726221
5421050: 0.00437676
5427517: 0.00209941
5429081: 0.0020055
5436603: 0
5442204: 0.000610868
5442405: 0.00832069
5444248: 0.00032609
5446471: 0.000117904
5447898: 0.00558423
5454098: 0.000923095
5484900: 0.00201879
5486861: 0.00248218
5491283: 3.79157e-05
5494142: 0.00304816
5506859: 0.00923728
5511167: 0.00184566
5513997: 0.0178917
5515029: 0
5517329: 0.00937744
5519297: 0.00533347
5524719: 0
5528110: 0.00011456
5532652: 0.0136027
5548930: 0.000717881
5548975: 0.000483925
5560064: 0
5561644: 0.000155443
5564116: 0.000218741
5565333: 0.00166724
5567489: 0
5570077: 0.00107403
5583438: 0.00684231
5584684: 0
5586262: 0.00233757
5587199: 0.000564196
5589808: 0.00692391
5594712: 0.00333181
5596387: 0.00149592
5598607: 0.000195085
5601801: 6.87907e-05
5603482: 0.00249378
5620891: 0.0031471
5622480: 0.0133198
5626427: 0.00206044
5637075: 0.000732357
5644970: 0.00424731
5653565: 0.00518622
5665031: 0.000316294
5669402: 0.00152238
5679076: 0.00474847
5682069: 0.00114643
5690073: 0
5693654: 0.000745191
5696458: 0.00206797
5697427: 0.00661105
5714973: 2.52051e-05
5718477: 0.00255758
5718913: 0.00677596
5733558: 0.00948169
5738087: 0.000463109
5741098: 0.00626315
5755807: 0.00204319
5756389: 0.00487091
5760257: 0.00680173
5767252: 0.00536749
5769335: 0.000147667
5775550: 0.00190935
5784050: 0
5786531: 0.00612572
5792040: 0
5804506: 0.000550772
5811130: 0.0029575
5815470: 3.96575e-05
5817689: 0.00646286
5826726: 3.61912e-06
5828150: 0.000959889
5836836: 0.00534051
5843419: 0.0195709
5847044: 0.00250454
5850305: 0.00279114
5851133: 0.00586477
5892804: 0.00124606
5919849: 0.0165636
5922062: 0.000400562
5922073: 0.0006694
5924803: 0.00130563
5927073: 1.81544e-05
5939333: 0.00236399
5944136: 0.0034851
5947993: 0.00296372
5952567: 0.00132351
5957702: 0.00290612
5959533: 0.00857688
5969484: 0.00750529
5979974: 0.000372396
5981996: 0.000454408
5984917: 0.00121254
5985027: 0.00224548
5994421: 0.00396389
6004206: 0.00661215
6030960: 0
6035691: 0.000749201
6035751: 1.42691e-05
6037917: 0.0204683
6050149: 0.000780334
6063073: 0.000598563
6067165: 0.00371178
6073035: 0.00968865
6079755: 0.0107355
6089027: 0.000121513
6097240: 0.0392133
6097297: 0.0419514
6097382: 0.00953629
6098171: 0.00159503
6099279: 0.000351176
6099285: 0.00584471
6100815: 0.00641706
6108366: 0.00676608
6132265: 0.00095403
6144674: 0.0149509
6150773: 0.00107161
6159966: 0.00586806
6173486: 0.0124996
6228190: 0.00154503
6241131: 0.000332383
6248691: 0.000141339
6250688: 0.000118631
6262054: 0.00604797
6312116: 0.00707856
6317768: 0.00327296
6323645: 0.00510157
6324216: 0.000844836
6324832: 0.00448152
6336741: 0.00511306
6346763: 0.00529484
6350418: 0.00453744
6357548: 0.00465075
6364679: 0.00418718
6365781: 0.00654814
6367245: 0.00273586
6372563: 0.00267455
6389911: 0.000791519
6393696: 0.00541104
6409561: 0.00406295
6429227: 0.00204138
6465677: 0.00113305
6478536: 0.00864775
6478779: 8.82128e-05
6480447: 0.00657138
6502214: 0.00138102
6504743: 0.000845246
6533017: 0.00629435
6534076: 0.00414144
6541645: 0.00077277
6549393: 0.00234622
6549709: 0.006468
6572202: 0.000891252
6589650: 0.00431527
6591301: 0.00570951
6622929: 0.00663011
6632507: 0.000940895
6655114: 0.000238883
6667648: 0.00229624
6691312: 0.000558704
6706070: 0.000670439
6709293: 0.00774776
6718594: 0.0109607
6744757: 0.00218332
6763353: 0.00630291
6769160: 0.00430956
6769241: 0.00342693
6782355: 0
6792750: 0.0030456
6794062: 0.00442659
6800189: 0.0141792
6801085: 0.000774028
6804629: 0.00346293
6834818: 0.000995422
6836218: 0.00362439
6855629: 0.0805543
6861180: 0.00215058
6875062: 0.00294625
6888956: 0.00612606
6891363: 0.000214717
6901456: 0.00639207
6904720: 0.000206304
6905097: 0.0188037
6912225: 7.61127e-05
6913666: 0.00186704
6928954: 0.000615246
6943662: 0.00107482
6954606: 0.00630826
6955931: 0.000959335
6956637: 0.00209272
6962063: 0.0114108
6963544: 0.026132
6964988: 0.00116464
6965166: 0.000267284
6976339: 0.0010247
6976469: 1.43104e-05
7008242: 0
7009245: 0.00143407
7018705: 0.00640325
7019471: 0
7025644: 0.0100939
7028786: 6.75304e-05
7028787: 0
7031374: 0.00382496
7043619: 0.00807406
7046340: 0.000157777
7052211: 0.000856166
7055079: 0.00766852
7078040: 0.00183665
7097332: 0.000772829
7102959: 0.00192714
7107474: 0.00151461
7111077: 9.10239e-05
7120797: 0.00690842
7121456: 0.00650462
7129693: 0.00875379
7155716: 0.0123682
7168850: 0.00445466
7169384: 0
7174400: 9.69651e-05
7175166: 0.0115478
7180606: 0.00862779
7190463: 0.0039934
7209162: 0.000227308
7222004: 0
7224224: 0.0508739
7224368: 0.00196743
7227755: 0.00114016
7233172: 0.00477419
7252243: 0.00020142
7270264: 0.00851032
7286424: 0.00228708
7293020: 0.00125974
7295334: 0.00742125
7298588: 0.000619487
7299524: 0.00771803
7299531: 3.59683e-05
7299556: 3.59683e-05
7307006: 0.00443348
7307121: 0.0123835
7319127: 0.000198995
7334442: 0.00179064
7337520: 0.00517793
7339782: 0.0111524
7367581: 0.00468583
7367913: 0.00126094
7368014: 0.00679038
7368248: 0.00196364
7379889: 0.00882922
7396644: 0.00601061
7402993: 0.00666915
7408588: 0.00238337
7411469: 0.00768025
7412236: 0.0236897
7417821: 9.09078e-05
7423661: 0.00150466
7423906: 0.000126361
7436737: 0.00569916
7439181: 0.0041694
7446289: 0.0070646
7446332: 0.00546595
7449627: 0.00579816
7467037: 0.00123564
7481030: 0.00601277
7482183: 0.0137069
7491174: 0.0117924
7512389: 0.0018645
7514833: 0.0254492
7515849: 0.0274205
7515865: 0.00766843
7515890: 0.0321454
7515928: 0.029665
7515964: 0.0459188
7529378: 0.0186077
7545609: 5.61963e-05
7546546: 0.00539228
7546746: 0.00752195
7548962: 0.000574598
7549878: 0.00022673
7550182: 0.0199791
7573843: 0.010846
7580554: 0.0208473
7588416: 0.00931341
7593723: 0.0042679
7594073: 0.00112542
7604142: 0.000957136
7604424: 0.000884872
7606038: 0.00252053
7607314: 0.0121942
7616374: 0.000409555
7629923: 0.0106812
7633811: 0.000399121
7638093: 0.00263743
7658455: 0.000249015
7663212: 0.00442566
7664801: 0.0121216
7666590: 0.00154579
7676652: 0.0122733
7699834: 0.00238599
7700153: 0.00535526
7707184: 0
7717074: 0.00484978
7720731: 0.00487884
7722108: 0.00748576
7738314: 0.00245081
7741928: 0.0106245
7743684: 0.00763757
7748231: 0.00263239
7756768: 0.00603876
7769856: 0.00564309
7775662: 0.011666
7793545: 0.00348718
7798491: 0.00670126
7811238: 0.00571884
7820834: 0.000831641
7841326: 0.000169153
7845769: 0.00680685
7858979: 0.00213563
7860172: 0.0010128
7866768: 0.0130813
7870060: 0.00746854
7871471: 0.00506514
7874684: 0.0027853
7878457: 0.0392692
7881210: 0
7887130: 0.00555688
7887950: 0.00324462
7911850: 0.00318874
7912813: 0.000421408
7920751: 0.00438831
7933386: 0.00783931
7941399: 0.00820077
7941998: 0.0012811
7946086: 0.00705862
7954422: 0.0258919
7954681: 0.0381
7954867: 0.0394269
7955325: 0.0215948
7958565: 0.00198743
7964774: 0
7965232: 0.00504474
7966125: 0.0104899
7985488: 0.00211992
7993134: 0.00114262
7993979: 0.000816599
8008689: 2.54916e-05
8019726: 0.000937385
8021086: 0.000210092
8021790: 0.000402891
8028323: 0.00218087
8031439: 0.00155741
8033188: 0.000156342
8034821: 0.00752295
8042903: 0.00169303
8054532: 0
8087628: 0.0265398
8096191: 0.00156036
8098274: 0.0120109
8098288: 0.00460738
8103183: 0.000554086
8105096: 0.00612848
8105139: 6.35222e-05
8112575: 0.00013876
8127366: 0.0040726
8145410: 0.00522864
8150793: 0.017908
8169795: 0.0022925
8171428: 0.00111474
8198246: 0.00657929
8210131: 0.0305879
8230762: 0.00459893
8238258: 0.0278351
8238971: 0.00358167
8245571: 0.00264895
8250395: 0.000598563
8269954: 0.00484392
8278980: 0.00809755
8286705: 0.00654836
8288308: 0.00460461
8289379: 0.00125194
8307302: 0
8308781: 0.000237819
8354756: 0.00993848
8357429: 0.000354562
8376406: 0.000268329
8392912: 0
8393304: 0.000126804
8409666: 0
8432807: 0.00226761
8433753: 0.0033826
8433914: 0.00810456
8440598: 0
8452216: 0.000348311
8461281: 0.000739053
8465892: 0
8466711: 0.0121839
8469059: 0.0109462
8476913: 0.0104793
8479332: 0.00185356
8486273: 0.00195735
8493626: 0.0014976
8498138: 0.0131859
8539299: 0.00152357
8543175: 0.000282454
8564378: 0.00992246
8568711: 0.00257589
8575099: 0.000216399
8586159: 0.00448411
8597064: 0.00696814
8597723: 0.00426501
8601666: 0.000130418
8613283: 0.026082
8642120: 0.00217291
8657356: 0.00306034
8659664: 0.000221597
8688888: 0.00940544
8689017: 0.00120842
8689185: 0.00930211
8698689: 0.00241828
8721301: 0.000412306
8726682: 0.000794811
8727445: 0.000291396
8740164: 0.000294329
8759176: 0.000989074
8762466: 0
8763689: 0.00502691
8768808: 0.0197751
8787490: 0.00107796
8807186: 0.00435678
8809013: 0.00479164
8812505: 0.00203826
8819118: 0.00755516
8819404: 0.0042212
8821011: 0.016192
8822403: 0.00630534
8822418: 3.09927e-05
8822575: 0.00501741
8832804: 0.0094872
8835439: 0.00369437
8841385: 0.00155837
8841392: 0.00155837
8841433: 0.0066769
8841604: 0.00155837
8841749: 0.0547009
8859863: 0.00782334
8859948: 0.000384923
8861328: 0.00631534
8862357: 0.0017144
8868641: 0.00377084
